"S/W catalog ID","S/W catalog name","S/W ver.","S/W category","S/W type","License ID","S/W distribution type","Serial No./Product ID","Host name","User ID","Ownership dept.","Use dept.","License name"
"10000504","MagicLine4NX","1.0.0.32","","Unconfirmed","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10000508","Microsoft Office Language Pack 2016  - Korean/한국어","16.0.4266.1001","","Freeware","","Unconfirmed","","TEKR-HRA-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.5.7.1","","Unconfirmed","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2023.7.3.1","","Unconfirmed","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2023.11.21.2","","Unconfirmed","","Unconfirmed","","TEKR-LZS-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2026.1.28.1","","Unconfirmed","","Unconfirmed","","TEKR-MYK-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2021.1.20.1","","Unconfirmed","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2022.3.7.1","","Unconfirmed","","Unconfirmed","","TEKR-LYS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.04.05.1","","Unconfirmed","","Unconfirmed","","TEKR-CJW-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.10.18.1","","Unconfirmed","","Unconfirmed","","TEKR-JYH-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2026.4.1.1","","Unconfirmed","","Unconfirmed","","TEKR-SDJ-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2023.3.20.1","","Unconfirmed","","Unconfirmed","","TEKR-KSH-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.03.08.1","","Unconfirmed","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.03.08.1","","Unconfirmed","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.10.18.1","","Unconfirmed","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2020.06.23.1","","Unconfirmed","","Unconfirmed","","TEKR-KBH-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2020.06.23.1","","Unconfirmed","","Unconfirmed","","TEKR-CJC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2023.6.1.1","","Unconfirmed","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.7.21.1","","Unconfirmed","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.04.23.1","","Unconfirmed","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.04.05.1","","Unconfirmed","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.08.28.1","","Unconfirmed","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.03.08.1","","Unconfirmed","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2026.5.7.1","","Unconfirmed","","Unconfirmed","","TEKR-KAT-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2024.02.08.1","","Unconfirmed","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.6.19.1","","Unconfirmed","","Unconfirmed","","TEKR-TKH-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.8.7.1","","Unconfirmed","","Unconfirmed","","TEKR-BEK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.10.18.1","","Unconfirmed","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2026.5.7.1","","Unconfirmed","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.9.24.1","","Unconfirmed","","Unconfirmed","","TEKR-KMK-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.4.7.1","","Unconfirmed","","Unconfirmed","","TEKR-PTS-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2025.7.31.1","","Unconfirmed","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2026.3.19.1","","Unconfirmed","","Unconfirmed","","TEKR-LJW-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2026.4.22.1","","Unconfirmed","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10000509","nProtect Online Security V1.0(PFS)","2026.5.7.1","","Unconfirmed","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10000519","ezPDFReader 2.0G","2.0G","","Freeware","","Unconfirmed","","TEKR-JAN-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10000519","ezPDFReader 2.0G","2.0G","","Freeware","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10000521","Microsoft OLE DB Driver for SQL Server","18.7.4.0","","Freeware","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000521","Microsoft OLE DB Driver for SQL Server","18.6.7.0","","Freeware","","Unconfirmed","","TEKR-CMS-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","T1764650-01","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-LZS-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.75","","Freeware","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.75","","Freeware","","Unconfirmed","","TEKR-LJY-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.75","","Freeware","","Unconfirmed","","TEKR-SPARE-PC10","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-KJI-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.82","","Freeware","","Unconfirmed","","TEKR-LYS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-CJW-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.88","","Freeware","","Unconfirmed","","TEKR-NJM-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-MHC-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-SJW-23A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","T1764650-06","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.83","","Freeware","","Unconfirmed","","T1764650-07","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.88","","Freeware","","Unconfirmed","","T1764650-10","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","T1764650-08","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.82","","Freeware","","Unconfirmed","","TEKR-INA-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-SUN-23B1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.83","","Freeware","","Unconfirmed","","TEKR-BEK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","T1764650-13","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.47","","Freeware","","Unconfirmed","","T1764650-11","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-JAN-25A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","T1764650-14","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","T1764650-15","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","T1764650-17","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-LSY-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10000525","TouchEn nxKey with E2E for 32bit","1.0.0.90","","Freeware","","Unconfirmed","","TEKR-BEK-26A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-LSY-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-KMD-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-LZS-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-MSJ-21A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-MYK-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-HJN-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-HYE-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-SUK-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-LJY-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-CPS-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-KJY-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-LYS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-CMS-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-JYH-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-SDJ-22A1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-CMS-18B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-KSH-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-KSR-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-LSK-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-SAS-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-PYG-22B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-KSR-21B1","","TDSC/TEKR","TDSC/TEKR",""
"10000529","SAP Crystal Reports runtime engine for .NET Framework 4 (32-bit)","13.0.4.705","","Freeware","","Unconfirmed","","TEKR-HSJ-23A1","","TDSC/TEKR","TDSC/TEKR",""
